type: 1  ;;; serialno: 12  ;;; thread_id: 1453  ;;; process_id: 1453  ;;; thread_name: "xrdp"  ;;; syscall_name: "bind"  ;;; syscall_param: "8<UNIX:[38427]>, {sa_family=AF_LOCAL, sun_path="/tmp/.xrdp/xrdp-9CZDUD/xrdp_000005ad_process_self_term_event_00000003_9d2afe30"}, 110"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2250  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "xrdp-sesman"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/etc/xrdp/startwm.sh", ["startwm.sh"], ["SHELL=/bin/bash", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "USER=elwin", "UID=1000", "HOME=/home/elwin", "DISPLAY=:10.0", "XDG_SESSION_ID=c2", "XDG_RUNTIME_DIR=/run/user/1000"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2394  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2000  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2419  ;;; thread_id: 2000  ;;; process_id: 2000  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/touch", ["touch", "/home/elwin/.xsession-errors"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2512  ;;; thread_id: 2000  ;;; process_id: 2000  ;;; thread_name: "touch"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2527  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2001  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2536  ;;; thread_id: 2001  ;;; process_id: 2001  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/chmod", ["chmod", "600", "/home/elwin/.xsession-errors"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2621  ;;; thread_id: 2001  ;;; process_id: 2001  ;;; thread_name: "chmod"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2631  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2002  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2649  ;;; thread_id: 2002  ;;; process_id: 2002  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/bin/stat", ["stat", "-c%s", "/home/elwin/.xsession-errors"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2853  ;;; thread_id: 2002  ;;; process_id: 2002  ;;; thread_name: "stat"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2890  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2003  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 2908  ;;; thread_id: 2003  ;;; process_id: 2003  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/date", ["date"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3001  ;;; thread_id: 2003  ;;; process_id: 2003  ;;; thread_name: "date"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3015  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2004  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3034  ;;; thread_id: 2004  ;;; process_id: 2004  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/tempfile", ["tempfile"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3082  ;;; thread_id: 1948  ;;; process_id: 1948  ;;; thread_name: "xrdp-sessvc"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f93155b29d0"  ;;; syscall_ret_val: 2005  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3095  ;;; thread_id: 2005  ;;; process_id: 2005  ;;; thread_name: "xrdp-sessvc"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/sbin/xrdp-chansrv", ["xrdp-chansrv"], ["PATH=/usr/local/sbin:/usr/local/bin:/sbin:/bin:/usr/sbin:/usr/bin", "LANG=en_US.UTF-8", "_SYSTEMCTL_SKIP_REDIRECT=true", "PWD=/", "XRDP_SESSVC_DISPLAY=10", "DISPLAY=:10.0"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3098  ;;; thread_id: 2004  ;;; process_id: 2004  ;;; thread_name: "tempfile"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3132  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2006  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3150  ;;; thread_id: 2006  ;;; process_id: 2006  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/rm", ["rm", "-f", "/tmp/fileomEx3g"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3227  ;;; thread_id: 2006  ;;; process_id: 2006  ;;; thread_name: "rm"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3236  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2007  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3251  ;;; thread_id: 2007  ;;; process_id: 2007  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/run-parts", ["run-parts", "--list", "/etc/X11/Xsession.d"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3459  ;;; thread_id: 2005  ;;; process_id: 2005  ;;; thread_name: "xrdp-chansrv"  ;;; syscall_name: "bind"  ;;; syscall_param: "8<UNIX:[40235]>, {sa_family=AF_LOCAL, sun_path="/tmp/.xrdp/xrdp-chansrv-gldv3i/xrdp_chansrv_000007d5_main_term_b4a7a4f7"}, 110"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3464  ;;; thread_id: 2007  ;;; process_id: 2007  ;;; thread_name: "run-parts"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3470  ;;; thread_id: 2005  ;;; process_id: 2005  ;;; thread_name: "xrdp-chansrv"  ;;; syscall_name: "bind"  ;;; syscall_param: "9<UNIX:[40236]>, {sa_family=AF_LOCAL, sun_path="/tmp/.xrdp/xrdp-chansrv-gldv3i/xrdp_chansrv_000007d5_thread_done_2eb6aa8e"}, 110"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3476  ;;; thread_id: 2005  ;;; process_id: 2005  ;;; thread_name: "xrdp-chansrv"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0x7f1c3812fff0, flags=CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID, parent_tidptr=0x7f1c381309d0, tls=0x7f1c38130700, child_tidptr=0x7f1c381309d0"  ;;; syscall_ret_val: 2008  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3498  ;;; thread_id: 2008  ;;; process_id: 2005  ;;; thread_name: "xrdp-chansrv"  ;;; syscall_name: "bind"  ;;; syscall_param: "10<UNIX:[40237]>, {sa_family=AF_LOCAL, sun_path="/tmp/.xrdp/xrdp_chansrv_socket_7210"}, 110"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3505  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2009  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3510  ;;; thread_id: 2009  ;;; process_id: 2009  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/grep", ["grep", "-q", "^$", "/etc/upstart-xsessions"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3592  ;;; thread_id: 2009  ;;; process_id: 2009  ;;; thread_name: "grep"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "1"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3604  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2010  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3614  ;;; thread_id: 2010  ;;; process_id: 2010  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/cat", ["cat", "/etc/X11/Xsession.options"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3661  ;;; thread_id: 2010  ;;; process_id: 2010  ;;; thread_name: "cat"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3692  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2011  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3702  ;;; thread_id: 2011  ;;; process_id: 2011  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/run-parts", ["run-parts", "--list", "/etc/X11/Xresources"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3742  ;;; thread_id: 2011  ;;; process_id: 2011  ;;; thread_name: "run-parts"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3749  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2012  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3754  ;;; thread_id: 2012  ;;; process_id: 2012  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/bin/xrdb", ["xrdb", "-merge", "/etc/X11/Xresources/x11-common"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3851  ;;; thread_id: 2012  ;;; process_id: 2012  ;;; thread_name: "xrdb"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[40254]>, {sa_family=AF_LOCAL, sun_path=@"/tmp/.X11-unix/X10"}, 21"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "ECONNREFUSED"  ;;; error_info: "Connection refused"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3854  ;;; thread_id: 2012  ;;; process_id: 2012  ;;; thread_name: "xrdb"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[40255]>, {sa_family=AF_LOCAL, sun_path="/tmp/.X11-unix/X10"}, 110"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3938  ;;; thread_id: 2012  ;;; process_id: 2012  ;;; thread_name: "xrdb"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7facaebd79d0"  ;;; syscall_ret_val: 2017  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3942  ;;; thread_id: 2017  ;;; process_id: 2017  ;;; thread_name: "xrdb"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/sh", ["sh", "-c", "/usr/bin/cpp -P  -DHOST=elwin-virtual-machine -DSERVERHOST=elwin-virtual-machine -DSRVR_elwin_virtual_machine -DDISPLAY_NUM=10 -DCLIENTHOST=elwin-virtual-machine -DCLNT_elwin_virtual_machine -DVERSION"...], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3991  ;;; thread_id: 2017  ;;; process_id: 2017  ;;; thread_name: "sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f48168d89d0"  ;;; syscall_ret_val: 2018  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 3993  ;;; thread_id: 2018  ;;; process_id: 2018  ;;; thread_name: "sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/bin/cpp", ["/usr/bin/cpp", "-P", "-DHOST=elwin-virtual-machine", "-DSERVERHOST=elwin-virtual-machine", "-DSRVR_elwin_virtual_machine", "-DDISPLAY_NUM=10", "-DCLIENTHOST=elwin-virtual-machine", "-DCLNT_elwin_virtual_machine", "-DVERSION=11", "-DREVISION=0", "-DVENDOR=The XFree86 Project, Inc", "-DVNDR_The_XFree86_Project__Inc", "-DRELEASE=40300000", "-DNUM_SCREENS=1", "-DEXT_X_Resource", "-DEXT_RANDR", "-DEXT_SGI_GLX", "-DEXT_GLX", "-DEXT_XFree86_Bigfont", "-DEXT_FontCache", "-DEXT_TOG_CUP", "-DEXT_SECURITY", "-DEXT_XC_APPGROUP", "-DEXT_DOUBLE_BUFFER", "-DEXT_LBX", "-DEXT_RECORD", "-DEXT_XC_MISC", "-DEXT_SYNC", "-DEXT_XVideo", "-DEXT_MIT_SCREEN_SAVER", "-DEXT_DEC_XTRAP", "-DEXT_VNC_EXTENSION", "-DEXT_MIT_SUNDRY_NONSTANDARD", "-DEXT_BIG_REQUESTS", "-DEXT_XTEST", "-DEXT_Extended_Visual_Information", "-DEXT_MIT_SHM", "-DEXT_SHAPE", "-DSCREEN_NUM=0", "-DWIDTH=1920", "-DHEIGHT=1080", "-DX_RESOLUTION=3780", "-DY_RESOLUTION=3776", "-DPLANES=24", "-DBITS_PER_RGB=8", "-DCLASS=TrueColor", "-DCLASS_TrueColor=36", "-DCOLOR", "-DCLASS_TrueColor_24=36", "-DCLASS_DirectColor_24=40", "/etc/X11/Xresources/x11-common"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
